Gene1,Gene2
TBX21,SELL
TBX21,BATF
BATF,TBX21
TBX21,TNF
TNF,TBX21
TBX21,RUNX1
RUNX1,TBX21
TBX21,CTLA4
TBX21,RORC
RORC,TBX21
TBX21,IFNG
IFNG,TBX21
TBX21,TSLP
TBX21,CCRL2
TBX21,IL7
TBX21,IL10
TBX21,IRF4
IRF4,TBX21
TBX21,GATA3
GATA3,TBX21
TBX21,STAT1
STAT1,TBX21
TBX21,STAT5B
STAT5B,TBX21
TBX21,RUNX3
RUNX3,TBX21
TBX21,IL7R
TBX21,TCF7
TCF7,TBX21
TBX21,FOXO1
FOXO1,TBX21
TBX21,PDCD1
TBX21,GZMB
TBX21,CCR6
TBX21,IL2RB
TBX21,BCL6
BCL6,TBX21
TBX21,PTPRC
TBX21,CCR7
TBX21,CD27
TBX21,PRDM1
PRDM1,TBX21
TBX21,LAG3
TBX21,KLRG1
TBX21,STAT4
STAT4,TBX21
TBX21,FASLG
TBX21,ITGAX
TBX21,IL2
IL2,TBX21
TBX21,FOXP3
FOXP3,TBX21
TBX21,GZMA
TBX21,CD28
TBX21,PRF1
TBX21,TIGIT
TBX21,HAVCR2
TBX21,IL15
TBX21,IL4
IL4,TBX21
TBX21,STAT6
STAT6,TBX21
TBX21,STAT5A
STAT5A,TBX21
TBX21,TLR4
TLR4,TBX21
TBX21,CXCR3
TBX21,IL12RB2
TBX21,CD69
TBX21,STAT3
STAT3,TBX21
TBX21,IL17A
TBX21,IL17F
TBX21,IL6
IL6,TBX21
TBX21,ITK
TBX21,IL13
TBX21,IL23R
TP53,C12orf5
EGFR,FGF20
SOS1,FGF20
CUX1,FGF20
ZMYM2,FGF20
MAPK3,FGF20
TRIM24,FGF20
MAPK1,FGF20
LRRFIP1,FGF20
BCR,FGF20
F2,CPB2
SUPT5H,CDK13
TP53,CDK13
CDKN1A,CDK13
CCND1,CDK13
POLR2A,CDK13
NKX2-1,CLDN18
NCOA3,HEATR6
PLRG1,HEATR6
SNW1,HEATR6
SRC,CLIC5
PDLIM7,TMEM38A
DMAP1,ACTR6
YEATS4,ACTR6
RUVBL1,ACTR6
SRCAP,ACTR6
RUVBL2,ACTR6
ESPL1,HSPB11
KMT2A,PLOD1
NSD1,PLOD1
TRIM28,ZNF416
UBTF,RRN3
TAF1A,RRN3
TAF1C,RRN3
POLR1B,RRN3
POLR1A,RRN3
ZNRD1,RRN3
TBP,RRN3
GTF2H4,RRN3
POLR2L,RRN3
GTF2H2,RRN3
ERCC2,RRN3
POLR1E,RRN3
POLR2H,RRN3
TAF1B,RRN3
GTF2H1,RRN3
MAPK9,RRN3
POLR2F,RRN3
POLR2E,RRN3
POLR2K,RRN3
GTF2H3,RRN3
ERCC3,RRN3
POLR1C,RRN3
POLR1D,RRN3
POLR1B,DIMT1
PA2G4,DIMT1
POLR1A,DIMT1
ABT1,DIMT1
PDCD11,DIMT1
AATF,DIMT1
DDX54,DIMT1
POLR3C,DIMT1
POLR1C,DIMT1
PWP1,DIMT1
POLR1D,DIMT1
NFKBIA,EIF2AK1
NFKBIB,EIF2AK1
NFE2L2,EIF2AK1
GTF2F1,RBM22
SRSF5,RBM22
CTNNBL1,RBM22
CDC5L,RBM22
DDX5,RBM22
PAPOLA,RBM22
POLR2C,RBM22
YBX1,RBM22
TCERG1,RBM22
SNRPB,RBM22
POLR2G,RBM22
SRSF3,RBM22
POLR2I,RBM22
WBP11,RBM22
PLRG1,RBM22
SRSF2,RBM22
POLR2J,RBM22
HNRNPR,RBM22
POLR2F,RBM22
POLR2E,RBM22
POLR2K,RBM22
RNPS1,RBM22
HNRNPK,RBM22
HNRNPD,RBM22
POLR2L,RBM22
POLR2D,RBM22
SNIP1,RBM22
DHX38,RBM22
POLR2B,RBM22
HNRNPUL1,RBM22
PQBP1,RBM22
SRRM1,RBM22
FUS,RBM22
GCFC2,RBM22
SUGP1,RBM22
SNRPD1,RBM22
RBFOX2,RBM22
ALYREF,RBM22
XAB2,RBM22
SRSF9,RBM22
SF1,RBM22
RBMX,RBM22
SNW1,RBM22
SRSF6,RBM22
SRSF1,RBM22
POLR2A,RBM22
GTF2F2,RBM22
ELAVL2,RBM22
POLR2H,RBM22
CENPK,ZW10
KNTC1,ZW10
ESPL1,ZW10
SRC,ITGB4
EGFR,ITGB4
JUP,ITGB4
PRKCA,ITGB4
EGF,ITGB4
AKT1,ITGB4
TGFB1,PPP1R15A
BMP4,PPP1R15A
PPP3R1,PPP1R15A
ATF6,PPP1R15A
SMAD1,PPP1R15A
TOX4,PPP1R15A
ATF3,PPP1R15A
XBP1,PPP1R15A
DDIT3,PPP1R15A
ATF4,PPP1R15A
FOSB,PPP1R15A
BMPR1A,PPP1R15A
BMPR1B,PPP1R15A
BMP2,PPP1R15A
SMAD7,PPP1R15A
TRIP6,TXNRD2
TRIP6,NR3C1
NR3C1,TRIP6
TRIP6,SRC
SRC,TRIP6
TRIP6,BCAR1
TRIP6,TTLL12
TRIP6,PTK2
TRIP6,SVIL
TRIP6,NEDD9
TRIP6,PRAME
TRIP6,SULT1A1
TRIP6,UFM1
TRIP6,LPAR2
TRIP6,PKM
TRIP6,JUN
JUN,TRIP6
TRIP6,CRK
TRIP6,FOS
FOS,TRIP6
TRIP6,OIP5
TRIP6,UNK
TRIP6,TTC1
TRIP6,PXN
TRIP6,UBE2C
TRIP6,SRXN1
TRIP6,UBA2
TRIP6,EXOSC8
TRIP6,VCL
TRIP6,RIPK2
MTF1,MT3
TFAP2C,KCTD1
TFAP2C,CITED2
CITED2,TFAP2C
TFAP2C,CITED1
CITED1,TFAP2C
TFAP2C,TFAP2E
TFAP2C,KDM5B
KDM5B,TFAP2C
TFAP2C,TP53
TP53,TFAP2C
TFAP2C,TFAP2B
TFAP2B,TFAP2C
TFAP2C,EGFR
EGFR,TFAP2C
TFAP2C,WWOX
TFAP2C,YY1
YY1,TFAP2C
TFAP2C,TFAP2D
TFAP2C,SUMO1
TFAP2C,CDKN1A
CDKN1A,TFAP2C
TFAP2C,CREBBP
CREBBP,TFAP2C
TFAP2C,ESR1
ESR1,TFAP2C
TFAP2C,ATAD2
TFAP2C,GATA3
GATA3,TFAP2C
TFAP2C,YEATS4
YEATS4,TFAP2C
TFAP2C,EP300
EP300,TFAP2C
TFAP2C,KCTD15
TFAP2C,PITX2
PITX2,TFAP2C
TFAP2C,CGA
TFAP2C,UBE2I
TFAP2C,ERBB2
TFAP2C,TFAP2A
TFAP2A,TFAP2C
TFAP2C,MYC
MYC,TFAP2C
TFAP2C,PRDM14
PRDM14,TFAP2C
TFAP2C,CITED4
CITED4,TFAP2C
SRC,REM1
EGFR,REM1
CCND1,REM1
AKT1,REM1
MAPK3,REM1
RUVBL1,PDRG1
TP63,PPP1R13B
TP53,PPP1R13B
TP73,PPP1R13B
BBC3,PPP1R13B
MAPK12,TGM6
MAPK11,TGM6
MAPK13,TGM6
AKT2,RALGAPA2
POLR1B,ESF1
SSB,ESF1
BPTF,ESF1
POLR1A,ESF1
ABT1,ESF1
PDCD11,ESF1
AATF,ESF1
POLR1E,ESF1
DDX54,ESF1
PNN,ESF1
POLR3C,ESF1
DNAJC2,ESF1
PWP1,ESF1
EIF5B,ESF1
CEBPZ,ESF1
MYBBP1A,ESF1
HDAC11,SIRT4
HDAC2,SIRT4
HDAC10,SIRT4
HDAC1,SIRT4
TP53,SIRT4
PARP1,SIRT4
FOXO3,SIRT4
HDAC7,SIRT4
HDAC9,SIRT4
HDAC4,SIRT4
HDAC8,SIRT4
POLR1B,TRMT6
POLR1A,TRMT6
PDCD11,TRMT6
AATF,TRMT6
REXO4,TRMT6
POLR3C,TRMT6
POLR1C,TRMT6
PHB2,UQCRC1
TBX21,LAG3
FOXP3,LAG3
TRAF6,OTUB2
TP53,OTUB2
ESR1,OTUB2
TFAP4,BPTF
BPTF,TFAP4
TFAP4,HBS1L
TFAP4,CDKN1A
CDKN1A,TFAP4
TFAP4,DCLRE1A
TFAP4,PDE9A
TFAP4,SNRNP200
GTF2F1,PDCD7
POLR2L,PDCD7
POLR2C,PDCD7
POLR2D,PDCD7
YBX1,PDCD7
SNRPB,PDCD7
POLR2B,PDCD7
POLR2G,PDCD7
POLR2I,PDCD7
SNRPD1,PDCD7
SRSF2,PDCD7
POLR2J,PDCD7
POLR2F,PDCD7
POLR2E,PDCD7
POLR2K,PDCD7
SRSF6,PDCD7
SRSF1,PDCD7
POLR2A,PDCD7
GTF2F2,PDCD7
POLR2H,PDCD7
ATF2,CHRD
BMP4,CHRD
NKX2-5,CHRD
SMAD2,CHRD
BMP2,CHRD
SMAD7,CHRD
BMP6,CHRD
SMAD6,CHRD
OTX2,CHRD
MSX1,CHRD
SMAD5,CHRD
GATA4,CHRD
SMAD4,CHRD
BMPR1A,CHRD
BMPR1B,CHRD
STAT1,THPO
STAT5B,THPO
STAT3,THPO
SOS1,THPO
IL6,THPO
STAT5A,THPO
SRC,EFNB1
STAT3,EFNB1
NOTCH4,DLL3
NOTCH2,DLL3
JAG1,DLL3
NOTCH3,DLL3
RBPJ,DLL3
PPARD,DLD
RXRA,DLD
ENO1,DLD
F2,APOH
CNTRL,HAUS4
CEBPE,GZMH
CEBPE,GATA1
GATA1,CEBPE
CEBPE,MYB
MYB,CEBPE
CEBPE,GFI1
GFI1,CEBPE
CEBPE,PIP4K2A
CEBPE,ARID5B
ARID5B,CEBPE
CEBPE,IKZF1
IKZF1,CEBPE
CEBPE,SPI1
SPI1,CEBPE
ILF2,OSGEP
NFYB,OSGEP
JUP,TGM1
PA2G4,UNC13D
CREG1,UNC13D
MNDA,UNC13D
MAPK1,UNC13D
CDKN2A,CDC6
E2F1,CDC6
MCM5,CDC6
MCM6,CDC6
RBL2,CDC6
PTTG1,CDC6
MYBL2,CDC6
E2F7,CDC6
E2F8,CDC6
RAD51,CDC6
RBBP4,CDC6
ATM,CDC6
ORC2,CDC6
MYC,CDC6
E2F4,CDC6
FOXM1,CDC6
KAT7,CDC6
MCM7,CDC6
SRF,CDC6
E2F5,CDC6
TFDP1,CDC6
PSMD9,CDC6
CDKN1A,CDC6
E2F2,CDC6
KAT6B,CDC6
MCM2,CDC6
MCM8,CDC6
BRCA1,CDC6
ESPL1,CDC6
MCM3,CDC6
MCM4,CDC6
KAT2B,CDC6
UHRF1,CDC6
SRSF3,AAAS
RNPS1,AAAS
DHX38,AAAS
ALYREF,AAAS
GEMIN2,AAAS
SRSF5,AAAS
SNRPB,AAAS
SP100,AAAS
DDX20,AAAS
SRSF2,AAAS
MDM2,AAAS
HDAC4,AAAS
SRRM1,AAAS
NPM1,AAAS
SNRPD1,AAAS
SRSF9,AAAS
PML,AAAS
SRSF6,AAAS
SRSF1,AAAS
HDAC5,CBX5
HIST1H1B,CBX5
TFDP1,CBX5
HDAC2,CBX5
HIST1H1E,CBX5
EHMT2,CBX5
RBBP4,CBX5
CHAF1A,CBX5
CHD4,CBX5
DNMT1,CBX5
PHF21A,CBX5
HDAC9,CBX5
HDAC4,CBX5
DNMT3B,CBX5
TRIM28,CBX5
HDAC1,CBX5
E2F6,CBX5
RNF4,KLHL20
ASB9,KLHL20
WWP1,KLHL20
ASB6,KLHL20
COPS5,KLHL20
RNF19A,KLHL20
TCEB1,KLHL20
ASB8,KLHL20
RLIM,KLHL20
TRIM32,KLHL20
VHL,KLHL20
TCEB2,KLHL20
ZBTB16,KLHL20
TRIM21,KLHL20
COPS2,KLHL20
SMURF2,KLHL20
ASB4,KLHL20
RBCK1,KLHL20
FBXO7,KLHL20
RNF14,KLHL20
UBE2K,KLHL20
APC,PSMD5
WWP1,PSMD5
HIF3A,PSMD5
TNF,PSMD5
RFWD2,PSMD5
NFKB2,PSMD5
PTTG1,PSMD5
TP53,PSMD5
PTEN,PSMD5
NFKB1,PSMD5
NFKBIA,PSMD5
PSMD9,PSMD5
CDKN1A,PSMD5
TP73,PSMD5
GLI2,PSMD5
SUFU,PSMD5
EPAS1,PSMD5
NFKBIB,PSMD5
CCND1,PSMD5
TNFSF12,PSMD5
NOTCH4,PSMD5
NF1,PSMD5
TCEB1,PSMD5
GLI3,PSMD5
RUNX3,PSMD5
VHL,PSMD5
RELB,PSMD5
TCEB2,PSMD5
REL,PSMD5
RELA,PSMD5
LIMD1,PSMD5
GLI1,PSMD5
CTNNB1,PSMD5
SMURF2,PSMD5
HIVEP3,PSMD5
HIF1A,PSMD5
PIR,NANS
MAPK13,ELK1
ELK1,MAPK13
MAPK13,CDKN2A
CDKN2A,MAPK13
MAPK13,TMOD4
MAPK13,GNB4
MAPK13,RAPGEF4
MAPK13,STMN1
MAPK13,CDC42
MAPK13,MAPKAPK5
MAPK13,MAPK12
MAPK12,MAPK13
MAPK13,RALB
MAPK13,MAPT
MAPK13,MAP3K7
MAPK13,ZAP70
MAPK13,ATF2
ATF2,MAPK13
MAPK13,DUSP10
MAPK13,RPS6KA5
MAPK13,CARD9
MAPK13,BRPF1
BRPF1,MAPK13
MAPK13,GNB2
MAPK13,KDR
MAPK13,SP1
SP1,MAPK13
MAPK13,ESR1
ESR1,MAPK13
MAPK13,PTK2
MAPK13,EEF2K
MAPK13,MAP2K3
MAPK13,TGM6
MAPK13,DUSP8
MAPK13,DUSP7
MAPK13,NEFL
MAPK13,MAPK14
MAPK14,MAPK13
MAPK13,STAT1
STAT1,MAPK13
MAPK13,MEF2D
MEF2D,MAPK13
MAPK13,MEF2C
MEF2C,MAPK13
MAPK13,MAPKAPK2
MAPK13,TAB3
MAPK13,ELK4
ELK4,MAPK13
MAPK13,NCF4
MAPK13,MAP2K4
MAPK13,CDC25B
MAPK13,PTPN7
MAPK13,MYC
MYC,MAPK13
MAPK13,MEF2A
MEF2A,MAPK13
MAPK13,MAP2K6
MAPK13,MAP3K5
MAPK13,AKT3
AKT3,MAPK13
MAPK13,MAPK1
MAPK1,MAPK13
MAPK13,DUSP9
MAPK13,RCSD1
MAPK13,JUN
JUN,MAPK13
MAPK13,FOSL1
FOSL1,MAPK13
MAPK13,NOD1
MAPK13,MAP3K4
MAPK13,HSPB2
MAPK13,FOS
FOS,MAPK13
MAPK13,PTPN5
MAPK13,DLG1
MAPK13,TP53
TP53,MAPK13
MAPK13,CREB1
CREB1,MAPK13
MAPK13,FOSL2
FOSL2,MAPK13
MAPK13,PAK1
MAPK13,DUSP1
MAPK13,TAB1
MAPK13,CYBB
MAPK13,DUSP3
MAPK13,MAPKAPK3
MAPK13,GNB3
MAPK13,GNB5
MAPK13,NCF1
MAPK13,FOSB
FOSB,MAPK13
MAPK13,PPARGC1A
PPARGC1A,MAPK13
MAPK13,NCK1
MAPK13,NCK2
MAPK13,RAPGEF3
MAPK13,PTPRR
MAPK13,MAP2K7
MAPK13,DUSP5
MAPK13,MAPK11
MAPK11,MAPK13
MAPK13,NEFH
MAPK13,ESR2
ESR2,MAPK13
MAPK13,AKT1
AKT1,MAPK13
MAPK13,RAC1
MAPK13,PRKG1
MAPK13,DUSP4
MAPK13,CEBPA
CEBPA,MAPK13
MAPK13,DUSP2
MAPK13,AKT2
AKT2,MAPK13
MAPK13,PGR
PGR,MAPK13
MAPK13,DSCAM
MAPK13,DUSP16
MAPK13,CEBPB
CEBPB,MAPK13
MAPK13,MAPK3
MAPK3,MAPK13
MAPK13,TAB2
MAPK13,PAK2
MAPK13,PEA15
MAPK13,MAX
MAX,MAPK13
MAPK13,GNB1
MAPK13,FYN
MAPK13,RPS6KA4
MAPK13,NOD2
MAPK13,DDIT3
DDIT3,MAPK13
MAPK13,NEFM
MAPK13,RIPK2
MAPK13,PRKG2
MAPK13,RALA
ZBTB12,PRRT1
TRIM28,ZNF184
TGFB1I1,VCL
SRC,VCL
SND1,VCL
FXR1,VCL
JUP,VCL
CTNNB1,VCL
MAPK1,VCL
NFKB1,VCL
ILF2,VCL
CAMP,VCL
TRIP6,VCL
MAPK3,VCL
TRIM24,VCL
SIRT1,ARNT
ARNT,SIRT1
SIRT1,HSF1
HSF1,SIRT1
SIRT1,RUNX2
RUNX2,SIRT1
SIRT1,H2AFB1
SIRT1,CDK1
SIRT1,TAF1C
TAF1C,SIRT1
SIRT1,HMGB1
SIRT1,MAPT
SIRT1,PASD1
SIRT1,SETD1A
SIRT1,HIST2H2BE
HIST2H2BE,SIRT1
SIRT1,DNAJB1
SIRT1,HIC1
HIC1,SIRT1
SIRT1,H2BFS
SIRT1,GABARAPL2
SIRT1,XRCC5
XRCC5,SIRT1
SIRT1,HDAC3
HDAC3,SIRT1
SIRT1,H2AFZ
SIRT1,HIST1H2BJ
HIST1H2BJ,SIRT1
SIRT1,NMNAT1
SIRT1,NR1H4
NR1H4,SIRT1
SIRT1,HIST2H4A
SIRT1,RPS6KB1
SIRT1,INS
SIRT1,HIST1H4F
SIRT1,HDAC11
HDAC11,SIRT1
SIRT1,HDAC2
HDAC2,SIRT1
SIRT1,XPA
SIRT1,NCOR1
NCOR1,SIRT1
SIRT1,MECP2
MECP2,SIRT1
SIRT1,ESR1
ESR1,SIRT1
SIRT1,ADAM10
SIRT1,SUV39H1
SIRT1,SREBF1
SREBF1,SIRT1
SIRT1,NR1H3
NR1H3,SIRT1
SIRT1,EPAS1
EPAS1,SIRT1
SIRT1,NOS3
SIRT1,HDAC10
HDAC10,SIRT1
SIRT1,MMP2
SIRT1,DOT1L
DOT1L,SIRT1
SIRT1,CAT
SIRT1,MFN2
SIRT1,KAT8
SIRT1,MEF2D
MEF2D,SIRT1
SIRT1,TAF1B
TAF1B,SIRT1
SIRT1,FOXL2
FOXL2,SIRT1
SIRT1,HIST1H2AJ
SIRT1,BAHD1
SIRT1,RBBP4
RBBP4,SIRT1
SIRT1,BAZ2A
SIRT1,ATM
ATM,SIRT1
SIRT1,CSNK2A1
SIRT1,MTA2
MTA2,SIRT1
SIRT1,FOXO1
FOXO1,SIRT1
SIRT1,HSPA1A
SIRT1,CHD4
CHD4,SIRT1
SIRT1,UCP3
SIRT1,CHD5
SIRT1,DYRK3
SIRT1,CHEK1
SIRT1,SIRT2
SIRT2,SIRT1
SIRT1,MBD3
MBD3,SIRT1
SIRT1,DNMT3B
DNMT3B,SIRT1
SIRT1,CRTC2
SIRT1,KYNU
SIRT1,ELAVL1
SIRT1,KDM1A
SIRT1,CTNNB1
CTNNB1,SIRT1
SIRT1,MYC
MYC,SIRT1
SIRT1,HDAC1
HDAC1,SIRT1
SIRT1,HSPA2
SIRT1,BCL6
BCL6,SIRT1
SIRT1,APEX1
APEX1,SIRT1
SIRT1,HIST1H4B
SIRT1,CLOCK
CLOCK,SIRT1
SIRT1,MCM10
SIRT1,ARNTL
ARNTL,SIRT1
SIRT1,SOD1
SIRT1,NCOR2
NCOR2,SIRT1
SIRT1,HIST1H2BL
SIRT1,MTA1
MTA1,SIRT1
SIRT1,RPS19BP1
SIRT1,MMP9
SIRT1,PPARG
PPARG,SIRT1
SIRT1,LEP
SIRT1,FHL2
FHL2,SIRT1
SIRT1,FOXM1
FOXM1,SIRT1
SIRT1,JUN
JUN,SIRT1
SIRT1,DYRK1A
SIRT1,DICER1
SIRT1,WDTC1
SIRT1,MYCN
MYCN,SIRT1
SIRT1,MAPK8
MAPK8,SIRT1
SIRT1,TAF1A
TAF1A,SIRT1
SIRT1,HIST1H2AC
SIRT1,POLR2G
POLR2G,SIRT1
SIRT1,SETD7
SIRT1,HIST1H2BD
HIST1H2BD,SIRT1
SIRT1,H2AFX
SIRT1,MTA3
MTA3,SIRT1
SIRT1,HIST1H2AD
SIRT1,STAC3
SIRT1,HIST1H2BM
SIRT1,HIST2H4B
SIRT1,HDAC5
HDAC5,SIRT1
SIRT1,FOXP3
FOXP3,SIRT1
SIRT1,IRS2
SIRT1,PARP2
SIRT1,BRD4
SIRT1,XRCC6
XRCC6,SIRT1
SIRT1,TP53
TP53,SIRT1
SIRT1,CREB1
CREB1,SIRT1
SIRT1,TBP
TBP,SIRT1
SIRT1,RB1
RB1,SIRT1
SIRT1,IGF1
SIRT1,HIST1H2BN
HIST1H2BN,SIRT1
SIRT1,HIST2H2AC
SIRT1,PTEN
PTEN,SIRT1
SIRT1,NFKB1
NFKB1,SIRT1
SIRT1,H2AFJ
SIRT1,SMARCD2
SMARCD2,SIRT1
SIRT1,HES1
HES1,SIRT1
SIRT1,GABARAPL1
SIRT1,TP73
TP73,SIRT1
SIRT1,HIST1H2BH
SIRT1,HNF4A
HNF4A,SIRT1
SIRT1,CDH1
SIRT1,NOTCH1
SIRT1,CREBBP
CREBBP,SIRT1
SIRT1,ASF1A
SIRT1,HIST1H4K
SIRT1,PARP1
PARP1,SIRT1
SIRT1,HSP90AA1
SIRT1,CDK2
SIRT1,MYOD1
MYOD1,SIRT1
SIRT1,SUV39H2
SUV39H2,SIRT1
SIRT1,HIST1H1E
HIST1H1E,SIRT1
SIRT1,HDAC6
SIRT1,TAF1D
SIRT1,BAX
SIRT1,PPARA
PPARA,SIRT1
SIRT1,FOSB
FOSB,SIRT1
SIRT1,PPARGC1A
PPARGC1A,SIRT1
SIRT1,HSPA8
SIRT1,GATAD2A
GATAD2A,SIRT1
SIRT1,FOXO3
FOXO3,SIRT1
SIRT1,HIST1H2BK
SIRT1,KAT5
KAT5,SIRT1
SIRT1,HIST1H4J
SIRT1,EHMT2
EHMT2,SIRT1
SIRT1,IRS1
SIRT1,STK11
SIRT1,MTOR
SIRT1,HIST4H4
SIRT1,TERT
SIRT1,HDAC7
HDAC7,SIRT1
SIRT1,EP300
EP300,SIRT1
SIRT1,ATG7
SIRT1,HIST1H4I
SIRT1,HSPA1L
SIRT1,SOD2
SIRT1,CCAR2
SIRT1,ATG5
SIRT1,RICTOR
SIRT1,CHEK2
SIRT1,AKT1
AKT1,SIRT1
SIRT1,HIST1H4L
SIRT1,HIST1H2BA
SIRT1,ADIPOQ
SIRT1,GAPDH
SIRT1,MDM2
MDM2,SIRT1
SIRT1,STAT3
STAT3,SIRT1
SIRT1,NBN
SIRT1,DNMT1
DNMT1,SIRT1
SIRT1,BDNF
SIRT1,TSC2
SIRT1,CDK6
SIRT1,AKT2
AKT2,SIRT1
SIRT1,NAMPT
SIRT1,HIST1H2BO
SIRT1,TFAM
SIRT1,HDAC9
HDAC9,SIRT1
SIRT1,RELA
RELA,SIRT1
SIRT1,KAT2A
SIRT1,AR
AR,SIRT1
SIRT1,HDAC4
HDAC4,SIRT1
SIRT1,H2AFV
SIRT1,USP22
SIRT1,NCOA2
NCOA2,SIRT1
SIRT1,VEGFA
SIRT1,HSPA1B
SIRT1,RRP8
SIRT1,ZEB1
ZEB1,SIRT1
SIRT1,HIST1H4A
SIRT1,HIST1H4C
SIRT1,NR1H2
NR1H2,SIRT1
SIRT1,UCP2
SIRT1,IL6
IL6,SIRT1
SIRT1,HIST1H4E
SIRT1,ACSS2
SIRT1,KAT2B
KAT2B,SIRT1
SIRT1,HIST1H4D
SIRT1,HIST2H3PS2
SIRT1,EZH2
EZH2,SIRT1
SIRT1,HDAC8
HDAC8,SIRT1
SIRT1,HIF1A
HIF1A,SIRT1
SIRT1,HIST1H2BB
HIST1H2BB,SIRT1
SIRT1,PML
PML,SIRT1
SIRT1,PRMT1
SIRT1,FOXO4
FOXO4,SIRT1
SIRT1,CHD3
SIRT1,FOXA2
FOXA2,SIRT1
SIRT1,FOXG1
FOXG1,SIRT1
SIRT1,CTTN
SIRT1,HIST1H4H
SIRT1,RBBP7
RBBP7,SIRT1
SIRT1,WRN
SIRT1,HCFC1
HCFC1,SIRT1
TGFB1,TGFBR3
MZF1,PLVAP
MZF1,TERT
APC,PSMD8
WWP1,PSMD8
HIF3A,PSMD8
TNF,PSMD8
RFWD2,PSMD8
NFKB2,PSMD8
PTTG1,PSMD8
TP53,PSMD8
PTEN,PSMD8
COPS5,PSMD8
NFKB1,PSMD8
NFKBIA,PSMD8
PSMD9,PSMD8
CDKN1A,PSMD8
TP73,PSMD8
GLI2,PSMD8
SUFU,PSMD8
EPAS1,PSMD8
NFKBIB,PSMD8
CCND1,PSMD8
TNFSF12,PSMD8
NOTCH4,PSMD8
NF1,PSMD8
TCEB1,PSMD8
GLI3,PSMD8
RUNX3,PSMD8
VHL,PSMD8
RELB,PSMD8
TCEB2,PSMD8
REL,PSMD8
RELA,PSMD8
LIMD1,PSMD8
GLI1,PSMD8
CTNNB1,PSMD8
COPS2,PSMD8
SMURF2,PSMD8
HIVEP3,PSMD8
HIF1A,PSMD8
EGFR,EFNA2
KDM5B,ATP5D
KDM5A,ATP5D
JARID2,ATP5D
EGFR,FGF22
SOS1,FGF22
MAPK3,FGF22
MAPK1,FGF22
POLR2L,NDUFB7
RNF4,CDC34
ASB9,CDC34
WWP1,CDC34
ASB6,CDC34
NFKBIA,CDC34
IKBKG,CDC34
CTR9,CDC34
TCEB1,CDC34
VHL,CDC34
TCEB2,CDC34
ZBTB16,CDC34
TRIM21,CDC34
ASB4,CDC34
FBXO7,CDC34
RNF14,CDC34
UBE2K,CDC34
NFKB1,CDC34
RNF19A,CDC34
ASB8,CDC34
RLIM,CDC34
TRIM32,CDC34
IKBKB,CDC34
RELA,CDC34
SMURF2,CDC34
RBCK1,CDC34
CNOT7,GADD45B
CNOT6,GADD45B
TP53,GADD45B
CNOT3,GADD45B
NKX2-3,MADCAM1
TNF,MADCAM1
MAPK12,ELK1
ELK1,MAPK12
MAPK12,CDKN2A
CDKN2A,MAPK12
MAPK12,TMOD4
MAPK12,GNB4
MAPK12,RAPGEF4
MAPK12,CDC42
MAPK12,MAPKAPK5
MAPK12,RALB
MAPK12,MAPT
MAPK12,MAP3K7
MAPK12,ZAP70
MAPK12,ATF2
ATF2,MAPK12
MAPK12,DUSP10
MAPK12,RPS6KA5
MAPK12,CARD9
MAPK12,CTNNA1
MAPK12,GNB2
MAPK12,MAP2K1
MAPK12,KDR
MAPK12,SP1
SP1,MAPK12
MAPK12,MAPK13
MAPK13,MAPK12
MAPK12,MYF6
MYF6,MAPK12
MAPK12,ESR1
ESR1,MAPK12
MAPK12,PTK2
MAPK12,MAP2K3
MAPK12,HDAC10
HDAC10,MAPK12
MAPK12,TGM6
MAPK12,DUSP8
MAPK12,DUSP7
MAPK12,NEFL
MAPK12,MAPK14
MAPK14,MAPK12
MAPK12,STAT1
STAT1,MAPK12
MAPK12,MEF2D
MEF2D,MAPK12
MAPK12,MEF2C
MEF2C,MAPK12
MAPK12,TCF3
TCF3,MAPK12
MAPK12,ABL1
ABL1,MAPK12
MAPK12,MAPKAPK2
MAPK12,TCF12
TCF12,MAPK12
MAPK12,TAB3
MAPK12,CDH15
MAPK12,ELK4
ELK4,MAPK12
MAPK12,NCF4
MAPK12,CDON
MAPK12,MAP2K4
MAPK12,CDC25B
MAPK12,CTNNB1
CTNNB1,MAPK12
MAPK12,PTPN7
MAPK12,MYC
MYC,MAPK12
MAPK12,MEF2A
MEF2A,MAPK12
MAPK12,MAP2K6
MAPK12,MAP3K5
MAPK12,AKT3
AKT3,MAPK12
MAPK12,MAPK1
MAPK1,MAPK12
MAPK12,DUSP9
MAPK12,RCSD1
MAPK12,JUN
JUN,MAPK12
MAPK12,FOSL1
FOSL1,MAPK12
MAPK12,NOD1
MAPK12,HSPB2
MAPK12,FOS
FOS,MAPK12
MAPK12,PTPN5
MAPK12,DLG1
MAPK12,CTNNA2
MAPK12,TP53
TP53,MAPK12
MAPK12,CREB1
CREB1,MAPK12
MAPK12,FOSL2
FOSL2,MAPK12
MAPK12,PAK1
MAPK12,DUSP1
MAPK12,CDH2
MAPK12,TAB1
MAPK12,DUSP3
MAPK12,MAPKAPK3
MAPK12,MYOG
MYOG,MAPK12
MAPK12,MYOD1
MYOD1,MAPK12
MAPK12,GNB3
MAPK12,GNB5
MAPK12,NCF1
MAPK12,BNIP2
MAPK12,FOSB
FOSB,MAPK12
MAPK12,PPARGC1A
PPARGC1A,MAPK12
