Gene1,Gene2
ARID3A,ZMIZ1
ARID3A,PPM1B
ARID3A,MDP1
ARID3A,HPCAL1
ARID3A,ELF3
ARID3A,CPPED1
ARID3A,TESK2
ARID3A,MPP2
ARID3A,DKK1
ARID3A,SMG7
ARID3A,PCDHB8
ARID3A,MRPS31
ARID3A,IST1
ARID3A,GTPBP10
ARID3A,GTF2H2
ARID3A,EIF4A1
ARID3A,DDX58
ARID3A,CABLES1
ARID3A,SEC14L5
ARID3A,FAM98B
ARID3A,DIPK1A
ARID3A,SOCS7
ARID3A,LONP2
ARID3A,ALKBH2
ARID3A,ZNF77
ARID3A,VPS4A
ARID3A,SIAH1
ARID3A,SHPRH
ARID3A,RPL7A
ARID3A,PHF12
ARID3A,MIA2
ARID3A,MED22
ARID3A,F13B
ARID3A,EFR3A
ARID3A,ATF3
ARID3A,SND1
ARID3A,OR2F1
ARID3A,GBF1
ARID3A,EIF2D
ARID3A,CALD1
ARID3A,ARMC1
ARID3A,TPH2
ARID3A,PANK1
ARID3A,KMT2C
ARID3A,DDIT4
ARID3A,NTNG1
ARID3A,NEDD4L
ARID3A,GMPPA
ARID3A,NCOA4
ARID3A,CDK6
ARID3A,ELK3
ARID3A,DAAM1
ARID3A,COBLL1
ARID3A,SREK1IP1
ARID3A,RTBDN
ARID3A,RPL9
ARID3A,PPP1R3D
ARID3A,LIAS
ARID3A,FBXO34
ARID3A,FAM217B
ARID3A,CWC27
ARID3A,SF3A2
ARID3A,SBNO1
ARID3A,PLEKHJ1
ARID3A,BLCAP
ARID3A,ZNF184
ARID3A,SH2B1
ARID3A,CD68
ARID3A,U2SURP
ARID3A,SYVN1
ARID3A,NFKBIL1
ARID3A,CCNG1
ARID3A,ATP6V1G2
ARID3A,FAM83D
ARID3A,CPSF1
ARID3A,CCT8
ARID3A,C3orf38
ARID3A,WDCP
ARID3A,VARS
ARID3A,MBIP
ARID3A,ZNF491
ARID3A,VCP
ARID3A,TOB2
ARID3A,SLC37A4
ARID3A,IPO9
ARID3A,C2CD5
ARID3A,C12orf73
ARID3A,ARL17B
ARID3A,ARL17A
ARID3A,ANXA4
ARID3A,AAK1
ARID3A,ZMYM6
ARID3A,SRP54
ARID3A,MRPL16
ARID3A,KRTAP5-7
ARID3A,HEATR5A
ARID3A,FAM200A
ARID3A,ANGPTL8
ARID3A,ALDH1A1
ARID3A,TNFAIP3
ARID3A,RWDD1
ARID3A,KXD1
ARID3A,ELOVL6
ARID3A,C1QBP
ARID3A,TBL3
ARID3A,SLC5A9
ARID3A,RPL24
ARID3A,PSMA6
ARID3A,ZNF737
ARID3A,ZNF219
ARID3A,SLC26A1
ARID3A,SH2D5
ARID3A,ERCC1
ARID3A,CTNNA3
ARID3A,TMEM135
ARID3A,SIK2
ARID3A,PI4K2A
ARID3A,GTF2H5
ARID3A,TFRC
ARID3A,SULT1A4
ARID3A,SULT1A3
ARID3A,SERPINA10
ARID3A,NMNAT1
ARID3A,LZIC
ARID3A,GCLC
ARID3A,DTL
ARID3A,BAX
ARID3A,BAK1
ARID3A,PCGF5
ARID3A,NCBP3
ARID3A,MBTPS2
ARID3A,DNPEP
ARID3A,CASP8
ARID3A,ARRB2
ARID3A,ZKSCAN2
ARID3A,SPAST
ARID3A,DCLRE1B
ARID3A,CHD1
ARID3A,AP4B1
ARID3A,AHSG
ARID3A,SPTBN1
ARID3A,PNPT1
ARID3A,PKIB
ARID3A,MTIF2
ARID3A,LSM12
ARID3A,DEF6
ARID3A,UBR2
ARID3A,METTL3
ARID3A,DHRS4
ARID3A,RPS20
ARID3A,MTMR9
ARID3A,LRRC59
ARID3A,TBC1D31
ARID3A,PLIN5
ARID3A,LMO7
ARID3A,AOC2
ARID3A,VAMP5
ARID3A,S100A16
ARID3A,RPUSD2
ARID3A,IGSF23
ARID3A,FARSB
ARID3A,SMG5
ARID3A,RPL29
ARID3A,NUP35
ARID3A,C11orf1
ARID3A,USP43
ARID3A,KLHDC7A
ARID3A,ITGB1BP1
ARID3A,CPSF3
ARID3A,CHD6
ARID3A,ANAPC15
ARID3A,SLC30A5
ARID3A,NHLRC1
ARID3A,HSD17B4
ARID3A,HSD17B11
ARID3A,GNAL
ARID3A,FUT5
ARID3A,ZNF585A
ARID3A,TCTN3
ARID3A,RAB5IF
ARID3A,NMT1
ARID3A,JPT1
ARID3A,DCAKD
ARID3A,CYP3A5
ARID3A,UBFD1
ARID3A,OLFM1
ARID3A,LTN1
ARID3A,HIF1AN
ARID3A,GFM1
ARID3A,EARS2
ARID3A,CCP110
ARID3A,ANKS4B
ARID3A,A2M
ARID3A,UBXN6
ARID3A,TXNRD2
ARID3A,TCFL5
ARID3A,PIP5K1C
ARID3A,PDE1A
ARID3A,HIST1H2AC
ARID3A,GRB14
ARID3A,N4BP2L1
ARID3A,HMGCL
ARID3A,DIP2B
ARID3A,AAR2
ARID3A,ZFYVE26
ARID3A,PLA2G15
ARID3A,LIN7A
ARID3A,ELP3
ARID3A,CES1
ARID3A,WDR89
ARID3A,LRRC37A3
ARID3A,LPIN3
ARID3A,CXCL2
ARID3A,CHST15
ARID3A,C19orf53
ARID3A,ZNF101
ARID3A,STK40
ARID3A,RAD23B
ARID3A,PPP2CB
ARID3A,NDUFV1
ARID3A,FNBP1
ARID3A,EIF5A
ARID3A,CLUAP1
ARID3A,USP40
ARID3A,PIWIL2
ARID3A,NQO2
ARID3A,FUT10
ARID3A,EPS8
ARID3A,CA5A
ARID3A,ATXN2L
ARID3A,ABCD4
ARID3A,ZNF2
ARID3A,TTC4
ARID3A,TBC1D19
ARID3A,PRKCE
ARID3A,LPGAT1
ARID3A,C20orf203
ARID3A,SSUH2
ARID3A,EHHADH
ARID3A,AKT2
ARID3A,WTAP
ARID3A,TLE4
ARID3A,TIMM9
ARID3A,TCTA
ARID3A,SOD2
ARID3A,RHOA
ARID3A,PUM3
ARID3A,MOB4
ARID3A,KIAA0586
ARID3A,FAM107B
ARID3A,PSAP
ARID3A,HSPA13
ARID3A,ELOVL2
ARID3A,CHD8
ARID3A,ZC3H12D
ARID3A,VPS52
ARID3A,VAMP4
ARID3A,TRPC4AP
ARID3A,TRAPPC12
ARID3A,TM9SF3
ARID3A,SRP72
ARID3A,RPS18
ARID3A,NAA38
ARID3A,KBTBD6
ARID3A,FER
ARID3A,CYB5D1
ARID3A,CCL15
ARID3A,C1S
ARID3A,ZNF823
ARID3A,STX18
ARID3A,SNX1
ARID3A,RBM45
ARID3A,RBCK1
ARID3A,PLPPR1
ARID3A,GZF1
ARID3A,CALM1
ARID3A,ZNF791
ARID3A,ZNF490
ARID3A,TSHR
ARID3A,TOMM20
ARID3A,POLDIP3
ARID3A,PARP4
ARID3A,MAPK14
ARID3A,KRTCAP2
ARID3A,FGF20
ARID3A,ZNF443
ARID3A,USP53
ARID3A,RND3
ARID3A,PLS1
ARID3A,FDPS
ARID3A,FAM184A
ARID3A,CEP78
ARID3A,WDR31
ARID3A,TARS2
ARID3A,CHMP4A
ARID3A,CASP4
ARID3A,RNASE2
ARID3A,RFX3
ARID3A,HNF1A
ARID3A,TRAPPC3
ARID3A,TAB1
ARID3A,FAM53B
ARID3A,CEP135
ARID3A,FYB2
ARID3A,FKBP3
ARID3A,DBR1
ARID3A,CD8A
ARID3A,CA13
ARID3A,ABHD3
ARID3A,ZNF837
ARID3A,TSR3
ARID3A,SH3GL1
ARID3A,RCOR3
ARID3A,MRPL3
ARID3A,ILF3
ARID3A,GNPTG
ARID3A,ZC3HC1
ARID3A,YTHDF2
ARID3A,RAD54L2
ARID3A,MYH7B
ARID3A,KCTD5
ARID3A,GSS
ARID3A,TYSND1
ARID3A,SNX10
ARID3A,RPS15
ARID3A,HIST1H4B
ARID3A,DDX50
ARID3A,DAGLB
ARID3A,ACTN4
ARID3A,WASF1
ARID3A,TNFSF4
ARID3A,PYGL
ARID3A,PPP2R5C
ARID3A,NEK2
ARID3A,DGKD
ARID3A,CYP4F3
ARID3A,CDC40
ARID3A,ATXN1L
ARID3A,ANGPTL1
ARID3A,UNKL
ARID3A,TMEM140
ARID3A,SEZ6L2
ARID3A,RCAN1
ARID3A,PCYT1B
ARID3A,PCM1
ARID3A,MYCBP2
ARID3A,MTHFD2L
ARID3A,HSD17B12
ARID3A,GATB
ARID3A,CITED2
ARID3A,BORCS7
ARID3A,CBWD5
ARID3A,CBWD3
ARID3A,C10orf88
ARID3A,A1BG
ARID3A,IPO7
ARID3A,FITM2
ARID3A,FBXO8
ARID3A,ECSIT
ARID3A,CREB3L2
ARID3A,CEP44
ARID3A,SRFBP1
ARID3A,PIM1
ARID3A,BCAS3
ARID3A,AMT
ARID3A,ZNHIT1
ARID3A,TNKS1BP1
ARID3A,SPPL2A
ARID3A,PLOD3
ARID3A,NEURL2
ARID3A,KIFC1
ARID3A,IWS1
ARID3A,GNE
ARID3A,DPY19L4
ARID3A,DNAH7
ARID3A,DDX1
ARID3A,CCDC83
ARID3A,ATG4C
ARID3A,TUT7
ARID3A,MRPS36
ARID3A,METTL21A
ARID3A,FLCN
ARID3A,EID2B
ARID3A,CRYGC
ARID3A,AGMAT
ARID3A,TIMM22
ARID3A,TBRG4
ARID3A,SMC2
ARID3A,MRPL39
ARID3A,MRPL24
ARID3A,LAMB2
ARID3A,EHD4
ARID3A,COL21A1
ARID3A,RNF128
ARID3A,PTEN
ARID3A,PHF14
ARID3A,PCDHA8
ARID3A,MMUT
ARID3A,KLLN
ARID3A,HAT1
ARID3A,GHR
ARID3A,FZD4
ARID3A,FAM84B
ARID3A,CENPQ
ARID3A,BAZ1A
ARID3A,TEFM
ARID3A,RPL23A
ARID3A,PKD1L2
ARID3A,HSPA9
ARID3A,DSP
ARID3A,CDKAL1
ARID3A,CCR7
ARID3A,ZNF226
ARID3A,SPG11
ARID3A,RPS6KB2
ARID3A,PSME3
ARID3A,POLR2J
ARID3A,GCKR
ARID3A,FNDC4
ARID3A,CHN2
ARID3A,ZNF337
ARID3A,WWOX
ARID3A,THAP11
ARID3A,TBCCD1
ARID3A,PSMD6
ARID3A,NOP9
ARID3A,ITGB5
ARID3A,HNRNPUL1
ARID3A,DHRS1
ARID3A,CYB5A
ARID3A,ZNF688
ARID3A,WBP2
ARID3A,TWISTNB
ARID3A,TMA16
ARID3A,SECISBP2L
ARID3A,POLR2C
ARID3A,HARS2
ARID3A,HARS
ARID3A,DNMT3A
ARID3A,ABCA6
ARID3A,ZNF554
ARID3A,SDCBP2
ARID3A,RAB13
ARID3A,POM121L2
ARID3A,PGBD4
ARID3A,KDELC2
ARID3A,EMC7
ARID3A,YIPF4
ARID3A,TAP2
ARID3A,POC1B-GALNT4
ARID3A,POC1B
ARID3A,NCOA3
ARID3A,MAN2A1
ARID3A,LEO1
ARID3A,FAM227B
ARID3A,DTWD1
ARID3A,DDX41
ARID3A,BTN3A2
ARID3A,RPL26L1
ARID3A,RPL17-C18orf32
ARID3A,RPL17
ARID3A,NUP54
ARID3A,NRSN1
ARID3A,NEDD9
ARID3A,HIST2H2BE
ARID3A,HIST2H2AC
ARID3A,HIST2H2AB
ARID3A,ERMARD
ARID3A,CHCHD2
ARID3A,TMEM94
ARID3A,RUFY3
ARID3A,NXT1
ARID3A,FZD5
ARID3A,ZNF205
ARID3A,UCHL3
ARID3A,SNX27
ARID3A,PDZK1
ARID3A,COX7A2L
ARID3A,COMMD6
ARID3A,BDP1
ARID3A,ABCC11
ARID3A,ZNF790
ARID3A,TRIP12
ARID3A,STX10
ARID3A,IER2
ARID3A,HAO1
ARID3A,FBXO36
ARID3A,CHGB
ARID3A,ZMYM4
ARID3A,TCIM
ARID3A,SLC10A7
ARID3A,RRP15
ARID3A,PRPF4B
ARID3A,NHSL1
ARID3A,NFAT5
ARID3A,MRPL19
ARID3A,MED19
ARID3A,LIN52
ARID3A,LCK
ARID3A,GGH
ARID3A,DRG2
ARID3A,CCDC146
ARID3A,ALDH6A1
ARID3A,USP27X
ARID3A,SERINC3
ARID3A,GPRC5B
ARID3A,ATXN7
ARID3A,ZNF548
ARID3A,TTC21B
ARID3A,TRIM31
ARID3A,TMEM51
ARID3A,TAB2
ARID3A,MSH5
ARID3A,MAP3K7
ARID3A,KLHDC1
ARID3A,TMEM18
ARID3A,SENP7
ARID3A,RFC1
ARID3A,KPNB1
ARID3A,IGF2R
ARID3A,FNDC3B
ARID3A,CFAP20
ARID3A,CEBPA
ARID3A,C6orf89
ARID3A,TM4SF5
ARID3A,SUGT1
ARID3A,STK35
ARID3A,PDS5A
ARID3A,PCSK9
ARID3A,LMBRD1
ARID3A,COPS7B
ARID3A,CLEC16A
ARID3A,CCNL1
ARID3A,ZNF20
ARID3A,TPTE2
ARID3A,SMIM14
ARID3A,MAGOHB
ARID3A,IRGM
ARID3A,EPB41L2
ARID3A,ASF1A
ARID3A,TRMT13
ARID3A,TCEA3
ARID3A,SASS6
ARID3A,RAD54B
ARID3A,PPOX
ARID3A,ORM2
ARID3A,MYL6
ARID3A,LANCL1
ARID3A,EIF3D
ARID3A,DHRS2
ARID3A,CST5
ARID3A,CPS1
ARID3A,CDK5RAP3
ARID3A,SELENOF
ARID3A,SCAP
ARID3A,PIGC
ARID3A,MFSD11
ARID3A,MCHR1
ARID3A,LGR5
ARID3A,HS2ST1
ARID3A,FGF7
ARID3A,FAM161B
ARID3A,EXOC3L4
ARID3A,CYCS
ARID3A,COQ6
ARID3A,CD2BP2
ARID3A,SYN3
ARID3A,SAP18
ARID3A,RFXANK
ARID3A,MAP1LC3B
ARID3A,IRF5
ARID3A,FKBPL
ARID3A,FBXO31
ARID3A,DACT3
ARID3A,CSNK2A1
ARID3A,CRY1
ARID3A,BORCS8
ARID3A,ARL6IP1
ARID3A,ARHGAP19
ARID3A,ZNRF1
ARID3A,SEPT9
ARID3A,PARL
ARID3A,NT5C2
ARID3A,MED28
ARID3A,YWHAQ
ARID3A,SLC25A21
ARID3A,PTP4A1
ARID3A,PCDHB7
ARID3A,NPHP1
ARID3A,MORC4
ARID3A,MAP4K5
ARID3A,MAP2K6
ARID3A,KRAS
ARID3A,ITGA10
ARID3A,HMGCR
ARID3A,DDX47
ARID3A,CEP120
ARID3A,C4orf19
ARID3A,C16orf72
ARID3A,ATL1
ARID3A,TMEM186
ARID3A,SLC36A1
ARID3A,SLC22A11
ARID3A,PMM2
ARID3A,LCN8
ARID3A,KANSL1
ARID3A,JMJD1C
ARID3A,CYP4F11
ARID3A,CACTIN
ARID3A,ACSM2A
ARID3A,TNFRSF21
ARID3A,PLIN1
ARID3A,MTERF1
ARID3A,GTPBP1
ARID3A,BBX
ARID3A,ZNF189
ARID3A,ZNF148
ARID3A,VPS36
ARID3A,TXNL4B
ARID3A,STAM2
ARID3A,SRSF1
ARID3A,SMNDC1
ARID3A,SLX1B
ARID3A,SLX1A
ARID3A,SERPINA11
ARID3A,PIGO
ARID3A,NDUFA5
ARID3A,MRPL50
ARID3A,MON1B
ARID3A,DHX38
ARID3A,CD274
ARID3A,BOLA2B
ARID3A,BOLA2
ARID3A,AXL
ARID3A,RUVBL1
ARID3A,QPRT
ARID3A,OSGIN1
ARID3A,NUBP1
ARID3A,N4BP1
ARID3A,MORF4L1
ARID3A,MEP1A
ARID3A,MBL2
ARID3A,KDM5A
ARID3A,GOLGB1
ARID3A,DHRS7B
ARID3A,CCDC77
ARID3A,ASB9
ARID3A,AP3B1
ARID3A,UBE4A
ARID3A,TMEM39A
ARID3A,SUGCT
ARID3A,STEAP2
ARID3A,SLX4IP
ARID3A,SCP2
ARID3A,SCAMP1
ARID3A,RBM19
ARID3A,PIP5K1A
ARID3A,P3H1
ARID3A,MPLKIP
ARID3A,MKKS
ARID3A,IPPK
ARID3A,EIF4A3
ARID3A,E2F4
ARID3A,ALKBH3
ARID3A,UPF2
ARID3A,TBC1D5
ARID3A,MED13L
ARID3A,KRCC1
ARID3A,IBTK
ARID3A,HIST1H2BM
ARID3A,HIST1H2AJ
ARID3A,UCHL5
ARID3A,TRAPPC9
ARID3A,TPR
ARID3A,STAP2
ARID3A,SMAD7
ARID3A,RO60
ARID3A,RAP2A
ARID3A,PTPN4
ARID3A,PHOSPHO2-KLHL23
ARID3A,PHOSPHO2
ARID3A,P4HA1
ARID3A,ODR4
ARID3A,NSFL1C
ARID3A,MLLT10
ARID3A,LCMT1
ARID3A,GINS3
ARID3A,GASK1B
ARID3A,FGG
ARID3A,FDX2
ARID3A,CPT2
ARID3A,CCDC173
ARID3A,CBFA2T2
ARID3A,BANP
ARID3A,ATF1
ARID3A,TMEM161A
ARID3A,TIMM17A
ARID3A,TEF
ARID3A,RPIA
ARID3A,PLEKHA8
ARID3A,OLFML3
ARID3A,NR1I3
ARID3A,NDE1
ARID3A,MCCC2
ARID3A,MARF1
ARID3A,DGAT1
ARID3A,DCDC2
ARID3A,CPE
ARID3A,CATIP
ARID3A,ZNF181
ARID3A,VPS72
ARID3A,VEGFA
ARID3A,TOR1AIP1
ARID3A,SLC35A3
ARID3A,SIRT6
ARID3A,SEC31B
ARID3A,RND2
ARID3A,CDC73
ARID3A,CCNB1IP1
ARID3A,CCDC150
ARID3A,ARID1A
ARID3A,APBB2
ARID3A,ANKRD24
ARID3A,ZSCAN30
ARID3A,TSNAX
ARID3A,SYP
ARID3A,SOAT2
ARID3A,RASAL2
ARID3A,PRPF18
ARID3A,MTBP
ARID3A,MRPL13
ARID3A,LAS1L
ARID3A,IGF2BP2
ARID3A,FAM199X
ARID3A,EEF2K
ARID3A,CREM
ARID3A,CPN2
ARID3A,CEP97
ARID3A,ZNF66
ARID3A,ZNF572
ARID3A,ZNF441
ARID3A,UQCC3
ARID3A,TTC6
ARID3A,TTC33
ARID3A,STK17A
ARID3A,SLC23A1
ARID3A,SCOC
ARID3A,LBHD1
ARID3A,GDPD3
ARID3A,FOXA1
ARID3A,FAM86B1
ARID3A,DCAF10
ARID3A,CTHRC1
ARID3A,CEP128
ARID3A,C6
ARID3A,ASPA
ARID3A,ACY1
ARID3A,WWP2
ARID3A,UMAD1
ARID3A,UBA5
ARID3A,SNRPD3
ARID3A,SLC25A11
ARID3A,SGTA
ARID3A,SEC23B
ARID3A,RRBP1
ARID3A,RPL37A
ARID3A,RNF167
ARID3A,PPIH
ARID3A,PHIP
ARID3A,NXF1
ARID3A,NUTM1
ARID3A,NOP10
ARID3A,MTHFD2
ARID3A,INO80
ARID3A,GUCD1
ARID3A,DCTN6
ARID3A,CYP20A1
ARID3A,C10orf143
ARID3A,VPS13D
ARID3A,RTRAF
ARID3A,PNISR
ARID3A,NTMT1
ARID3A,NDUFAB1
ARID3A,MMS22L
ARID3A,IQSEC3
ARID3A,IGSF10
ARID3A,HECTD3
ARID3A,GRB2
ARID3A,GNPNAT1
ARID3A,FTCDNL1
ARID3A,FNBP4
ARID3A,FEZF1
ARID3A,DEFB121
ARID3A,CMTM8
ARID3A,CASC3
ARID3A,ACSL5
ARID3A,TRIQK
ARID3A,TREML1
ARID3A,TMED7-TICAM2
ARID3A,TMED7
ARID3A,ROBO1
ARID3A,POLE3
ARID3A,GLIPR1L1
ARID3A,EIF3C
ARID3A,DCAF1
ARID3A,CFAP36
ARID3A,C9orf43
ARID3A,ATXN2
ARID3A,ACSM2B
ARID3A,TSC22D1
ARID3A,TM9SF4
ARID3A,SRSF11
ARID3A,RABEPK
ARID3A,PXT1
ARID3A,PLXNB1
ARID3A,MFAP1
ARID3A,LRRC40
ARID3A,LPCAT3
ARID3A,DDX42
ARID3A,DAZAP1
ARID3A,CHMP4B
ARID3A,CCDC47
ARID3A,BECN1
ARID3A,SPINK1
ARID3A,NFATC4
ARID3A,MAGT1
ARID3A,FGFR4
ARID3A,ERI1
ARID3A,ERCC6L2
ARID3A,BNIP1
ARID3A,ARHGAP24
ARID3A,VARS2
ARID3A,RSU1
ARID3A,NAGK
ARID3A,FAM172A
ARID3A,C1orf115
ARID3A,ZNF461
ARID3A,UBQLN4
ARID3A,SRSF7
ARID3A,SNTB2
ARID3A,RPS12
ARID3A,RBMXL1
ARID3A,PRKAB1
ARID3A,PPM1H
ARID3A,NSA2
ARID3A,NAGPA
ARID3A,METAP1
ARID3A,LAMTOR2
ARID3A,KYAT3
ARID3A,GFM2
ARID3A,EHBP1
ARID3A,CENPB
ARID3A,ZNF547
ARID3A,WDR62
ARID3A,TTF2
ARID3A,TRAPPC2B
ARID3A,TOP1
ARID3A,THAP8
ARID3A,SPRYD7
ARID3A,SEPT11
ARID3A,RERE
ARID3A,NECTIN3
ARID3A,LMO7DN
ARID3A,HNRNPH1
ARID3A,FBXO33
ARID3A,CMC1
ARID3A,CDC5L
ARID3A,UBE2Q1
ARID3A,TRIM44
ARID3A,METTL2B
ARID3A,KLHDC10
ARID3A,IDH3B
ARID3A,HBS1L
ARID3A,ERCC2
ARID3A,EHD1
ARID3A,DYRK4
ARID3A,DRC7
ARID3A,CBWD6
ARID3A,TMTC3
ARID3A,PUS7L
ARID3A,PTRHD1
ARID3A,IRAK4
ARID3A,DMAP1
ARID3A,CTSC
ARID3A,CIRBP
ARID3A,CEP290
ARID3A,CENPO
ARID3A,CCNG2
ARID3A,C3orf49
ARID3A,ATP5MC3
ARID3A,ABCC6
ARID3A,TUFM
ARID3A,STOML2
ARID3A,PPIG
ARID3A,NINL
ARID3A,JAG1
ARID3A,GEMIN6
ARID3A,SLC20A1
ARID3A,RTN4
ARID3A,RNF141
ARID3A,POC1A
ARID3A,MTFR2
ARID3A,MRPS30
ARID3A,HNF4G
ARID3A,GP2
ARID3A,DHX33
ARID3A,DDX19B
ARID3A,CCDC171
ARID3A,ATMIN
ARID3A,ZNF391
ARID3A,ZNF354A
ARID3A,TSEN54
ARID3A,TOMM20L
ARID3A,TMEM115
ARID3A,SLC49A4
ARID3A,RECQL5
ARID3A,PPP6R2
ARID3A,ORMDL3
ARID3A,MRPL45
ARID3A,METAP1D
ARID3A,KLHDC9
ARID3A,HSPBAP1
ARID3A,EXOSC1
ARID3A,EIF2S1
ARID3A,CASKIN2
ARID3A,BUD13
ARID3A,BPHL
ARID3A,ATP6V1D
ARID3A,ALKBH5
ARID3A,ADGRG3
ARID3A,WDR60
ARID3A,UGP2
ARID3A,TM4SF4
ARID3A,SF3B5
ARID3A,MTRF1L
ARID3A,ISG20
ARID3A,IL1RAP
ARID3A,EXD2
ARID3A,ENOX2
ARID3A,CFDP1
ARID3A,AP1G1
ARID3A,WDR75
ARID3A,WASHC2A
ARID3A,TTI1
ARID3A,SSNA1
ARID3A,SRGAP1
ARID3A,SNX5
ARID3A,RPRD1B
ARID3A,RPH3AL
ARID3A,RBKS
ARID3A,PSMC3
ARID3A,PFN1
ARID3A,OSBP2
ARID3A,MGME1
ARID3A,HP
ARID3A,GNG4
ARID3A,GMFB
ARID3A,DST
ARID3A,CTNND1
ARID3A,C2orf50
ARID3A,C1R
ARID3A,BFAR
ARID3A,BABAM2
ARID3A,ANAPC2
ARID3A,SORBS2
ARID3A,SNX9
ARID3A,SERPINC1
ARID3A,RAB11FIP5
ARID3A,NUDT15
ARID3A,NOP53
ARID3A,NELFCD
ARID3A,NABP1
ARID3A,LOC102724951
ARID3A,LOC102724843
ARID3A,LOC102724219
ARID3A,IDH1
ARID3A,HAUS6
ARID3A,EFTUD2
ARID3A,CHCHD5
ARID3A,CCDC103
ARID3A,C15orf40
ARID3A,AMACR
ARID3A,ZNF567
ARID3A,UBQLN1
ARID3A,TMF1
ARID3A,SEC61B
ARID3A,RPS27
ARID3A,POLR2D
ARID3A,LRRC56
ARID3A,IDE
ARID3A,GLO1
ARID3A,FOXQ1
ARID3A,FNTB
ARID3A,EMC4
ARID3A,CENPS-CORT
ARID3A,CENPS
ARID3A,APTX
ARID3A,ALG2
ARID3A,ZNF570
ARID3A,ZNF569
ARID3A,ZNF263
ARID3A,WIZ
ARID3A,TDG
ARID3A,SLC35A5
ARID3A,SIRT2
ARID3A,PPP1R15A
ARID3A,NFKBIB
ARID3A,MVB12A
ARID3A,HIST1H3D
ARID3A,HIST1H2BF
ARID3A,HIST1H2AD
ARID3A,HEPACAM
ARID3A,ENO2
ARID3A,EIF4A2
ARID3A,EIF3CL
ARID3A,EFCAB2
ARID3A,DMAC2
ARID3A,CPA2
ARID3A,CCDC107
ARID3A,CAB39
ARID3A,C19orf48
ARID3A,BST2
ARID3A,BCAS4
ARID3A,ATG3
ARID3A,ARID3A
ARID3A,ALAD
ARID3A,ZNF766
ARID3A,ZC3H15
ARID3A,TSEN15
ARID3A,TCEA2
ARID3A,TAS1R1
ARID3A,SPAG4
ARID3A,SEC22B
ARID3A,RNF19B
ARID3A,OIP5
ARID3A,NUSAP1
ARID3A,NOTCH2
ARID3A,NOL9
ARID3A,MAML3
ARID3A,HDAC4
ARID3A,BRAT1
ARID3A,ATP1B3
ARID3A,VMA21
ARID3A,TSC1
ARID3A,TBX6
ARID3A,TAB3
ARID3A,SH3BP5L
ARID3A,PCSK1N
ARID3A,MOGAT3
ARID3A,FLYWCH1
ARID3A,ECI2
ARID3A,DNAJC24
ARID3A,DCDC1
ARID3A,C8B
ARID3A,ARMCX5
ARID3A,ZNF846
ARID3A,TRAPPC6B
ARID3A,TIGD1
ARID3A,SLC10A5
ARID3A,SDHAF3
ARID3A,RAE1
ARID3A,PTK6
ARID3A,NOL7
ARID3A,HIST1H2BB
ARID3A,GTF2F2
ARID3A,EIF4E2
ARID3A,DSTN
ARID3A,CYP51A1
ARID3A,BFSP1
ARID3A,B3GAT3
ARID3A,AKR1B1
ARID3A,TRMT61B
ARID3A,TMEM14C
ARID3A,SNAPC5
ARID3A,SLC37A3
ARID3A,SLC25A36
ARID3A,RBL2
ARID3A,PRPF8
ARID3A,PDE12
ARID3A,NOL6
ARID3A,NAA20
ARID3A,GPBP1L1
ARID3A,DZANK1
ARID3A,ARHGAP11B
ARID3A,TMEM128
ARID3A,RPTOR
ARID3A,RBL1
ARID3A,POLM
ARID3A,MRPL38
ARID3A,KLKB1
ARID3A,FOXN2
ARID3A,FOXM1
ARID3A,EPB41L5
ARID3A,VIRMA
ARID3A,TTC23L
ARID3A,TIPARP
ARID3A,SMARCAL1
ARID3A,PRPF4
ARID3A,PPHLN1
ARID3A,NSUN4
ARID3A,NARS
ARID3A,KCTD3
ARID3A,INO80D
ARID3A,HACD2
ARID3A,DZIP3
ARID3A,CX3CL1
ARID3A,CIP2A
ARID3A,CFAP69
ARID3A,CDC26
ARID3A,CATSPERG
ARID3A,C3
ARID3A,ATAD5
ARID3A,ALB
ARID3A,ZMYND8
ARID3A,TMX4
ARID3A,SYT11
ARID3A,SLC51B
ARID3A,SEL1L
ARID3A,PFKFB2
ARID3A,MATR3
ARID3A,KAT5
ARID3A,INTS6
ARID3A,HIST2H2AA4
ARID3A,HIST2H2AA3
ARID3A,HARBI1
ARID3A,GON4L
ARID3A,FBXL19
ARID3A,ETFDH
ARID3A,C4orf46
ARID3A,C17orf82
ARID3A,ATG13
ARID3A,AKAP1
ARID3A,ZBTB4
ARID3A,UBE2V1
ARID3A,TVP23B
ARID3A,SPAG16
ARID3A,SMIM12
ARID3A,POLR2A
ARID3A,NFATC3
ARID3A,MRPS14
ARID3A,MRPL34
ARID3A,MPI
ARID3A,GPR35
ARID3A,FAM161A
ARID3A,AKAP2
ARID3A,ZNF668
ARID3A,ZNF649
ARID3A,ZNF646
ARID3A,ZNF587B
ARID3A,ZFP37
ARID3A,ZCCHC10
ARID3A,VCPIP1
ARID3A,TRDMT1
ARID3A,TM4SF1
ARID3A,THEM4
ARID3A,TEX10
ARID3A,STAT1
ARID3A,SPRY4
ARID3A,PLEKHA7
ARID3A,PHLDA1
ARID3A,NUP58
ARID3A,INSIG2
ARID3A,ETV6
ARID3A,C8orf44-SGK3
ARID3A,C8orf44
ARID3A,C18orf21
ARID3A,ADRM1
ARID3A,TRMT1L
